origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
ABQ,2017,1,9,22,48.02,15.98,27.43,270,23.0156,26.485892167999996,NA,1009.4,10,2017-01-10T05:00:00Z
ABQ,2017,1,9,23,44.96,12.92,26.94,310,18.41248,21.188713734399997,NA,1011.5,10,2017-01-10T06:00:00Z
ABQ,2017,1,10,0,42.08,15.08,33.06,300,20.714039999999997,23.837302951199995,NA,1013.1,10,2017-01-10T07:00:00Z
ABQ,2017,1,10,1,39.02,15.98,38.72,300,11.5078,13.242946083999998,NA,1014.8,10,2017-01-10T08:00:00Z
ABQ,2017,1,10,2,37.04,17.96,45.58,280,5.7539,6.621473041999999,NA,1015.6,10,2017-01-10T09:00:00Z
ABQ,2017,1,10,3,35.96,21.02,54.21,310,10.357019999999999,11.918651475599997,NA,1016,10,2017-01-10T10:00:00Z
ABQ,2017,1,10,4,35.06,21.02,56.18,330,12.658579999999999,14.567240692399997,NA,1016.3,10,2017-01-10T11:00:00Z
ABQ,2017,1,10,5,33.98,21.02,58.66,0,0,0,NA,1016.6,10,2017-01-10T12:00:00Z
ABQ,2017,1,10,6,33.98,21.02,58.66,330,6.904679999999999,7.945767650399998,NA,1016.8,10,2017-01-10T13:00:00Z
ABQ,2017,1,10,7,33.98,19.94,56.02,340,10.357019999999999,11.918651475599997,NA,1016.3,10,2017-01-10T14:00:00Z
ABQ,2017,1,10,8,33.08,19.94,58.08,350,8.05546,9.2700622588,NA,1016.9,10,2017-01-10T15:00:00Z
ABQ,2017,1,10,9,32,19.04,58.37,360,6.904679999999999,7.945767650399998,NA,1017,10,2017-01-10T16:00:00Z
ABQ,2017,1,10,10,30.92,19.94,63.36,360,8.05546,9.2700622588,NA,1017.2,10,2017-01-10T17:00:00Z
ABQ,2017,1,10,11,30.02,19.04,63.24,360,10.357019999999999,11.918651475599997,NA,1018,10,2017-01-10T18:00:00Z
ABQ,2017,1,10,12,28.94,17.96,63.1,350,12.658579999999999,14.567240692399997,NA,1019.2,10,2017-01-10T19:00:00Z
ABQ,2017,1,10,13,28.04,15.98,60.1,360,10.357019999999999,11.918651475599997,NA,1020.2,10,2017-01-10T20:00:00Z
ABQ,2017,1,10,14,28.94,15.08,55.69,360,12.658579999999999,14.567240692399997,NA,1020.8,10,2017-01-10T21:00:00Z
ABQ,2017,1,10,15,30.92,15.98,53.44,360,13.809359999999998,15.891535300799996,NA,1020.9,10,2017-01-10T22:00:00Z
ABQ,2017,1,10,16,33.08,15.08,47.1,350,14.960139999999999,17.215829909199996,NA,1021.2,10,2017-01-10T23:00:00Z
ABQ,2017,1,10,17,35.96,12.92,38.2,320,11.5078,13.242946083999998,NA,1020.9,10,2017-01-11T00:00:00Z
ABQ,2017,1,10,18,39.02,10.04,29.8,320,11.5078,13.242946083999998,NA,1019.3,10,2017-01-11T01:00:00Z
ABQ,2017,1,10,19,41,8.96,26.29,340,13.809359999999998,15.891535300799996,NA,1018,10,2017-01-11T02:00:00Z
ABQ,2017,1,10,20,42.08,10.04,26.47,320,13.809359999999998,15.891535300799996,NA,1017.3,10,2017-01-11T03:00:00Z
ABQ,2017,1,10,21,42.98,10.04,25.57,320,12.658579999999999,14.567240692399997,NA,1017.1,10,2017-01-11T04:00:00Z
ABQ,2017,1,10,22,42.08,10.04,26.47,340,14.960139999999999,17.215829909199996,NA,1017.8,10,2017-01-11T05:00:00Z
ABQ,2017,1,10,23,39.02,10.94,31.02,340,16.11092,18.5401245176,NA,1018.4,10,2017-01-11T06:00:00Z
ABQ,2017,1,11,0,37.04,12.02,35.17,10,13.809359999999998,15.891535300799996,NA,1018.8,10,2017-01-11T07:00:00Z
ABQ,2017,1,11,1,35.96,10.94,34.99,10,16.11092,18.5401245176,NA,1019,10,2017-01-11T08:00:00Z
ABQ,2017,1,11,2,35.06,12.02,38.04,360,13.809359999999998,15.891535300799996,NA,1019.2,10,2017-01-11T09:00:00Z
ABQ,2017,1,11,3,33.98,12.92,41.33,20,17.261699999999998,19.864419125999994,NA,1019.3,10,2017-01-11T10:00:00Z
ABQ,2017,1,11,4,33.08,12.02,41.17,10,11.5078,13.242946083999998,NA,1019.7,10,2017-01-11T11:00:00Z
ABQ,2017,1,11,5,33.08,12.02,41.17,350,8.05546,9.2700622588,NA,1019.1,10,2017-01-11T12:00:00Z
ABQ,2017,1,11,6,32,12.02,43,330,6.904679999999999,7.945767650399998,NA,1018.9,10,2017-01-11T13:00:00Z
ABQ,2017,1,11,7,30.02,12.92,48.48,340,6.904679999999999,7.945767650399998,NA,1018.7,10,2017-01-11T14:00:00Z
ABQ,2017,1,11,8,30.92,12.02,44.92,360,4.60312,5.297178433599999,NA,1018,10,2017-01-11T15:00:00Z
ABQ,2017,1,11,9,30.02,12.02,46.59,340,5.7539,6.621473041999999,NA,1018,10,2017-01-11T16:00:00Z
ABQ,2017,1,11,10,30.02,12.02,46.59,360,8.05546,9.2700622588,NA,1017.4,10,2017-01-11T17:00:00Z
ABQ,2017,1,11,11,28.94,12.92,50.66,340,4.60312,5.297178433599999,NA,1017.9,10,2017-01-11T18:00:00Z
ABQ,2017,1,11,12,28.94,12.02,48.69,350,6.904679999999999,7.945767650399998,NA,1018.2,10,2017-01-11T19:00:00Z
ABQ,2017,1,11,13,28.94,12.02,48.69,360,5.7539,6.621473041999999,NA,1018.3,10,2017-01-11T20:00:00Z
ABQ,2017,1,11,14,24.08,14,64.95,110,3.4523399999999995,3.972883825199999,NA,1019.4,10,2017-01-11T21:00:00Z
ABQ,2017,1,11,15,30.02,15.08,53.29,0,0,0,NA,1019.2,10,2017-01-11T22:00:00Z
ABQ,2017,1,11,16,33.98,15.98,47.25,0,0,0,NA,1019.2,10,2017-01-11T23:00:00Z
ABQ,2017,1,11,17,39.92,14,34.29,0,0,0,NA,1017.3,10,2017-01-12T00:00:00Z
ABQ,2017,1,11,18,39.92,14,34.29,0,0,0,NA,1016.6,10,2017-01-12T01:00:00Z
ABQ,2017,1,11,19,42.08,15.08,33.06,0,0,0,NA,1015.3,10,2017-01-12T02:00:00Z
ABQ,2017,1,11,20,44.96,15.98,30.79,0,0,0,NA,1013.6,10,2017-01-12T03:00:00Z
ABQ,2017,1,11,21,46.94,15.98,28.57,0,0,0,NA,1013,10,2017-01-12T04:00:00Z
ABQ,2017,1,11,22,48.02,17.06,28.75,310,8.05546,9.2700622588,NA,1012.9,10,2017-01-12T05:00:00Z
ABQ,2017,1,11,23,46.04,15.98,29.56,350,16.11092,18.5401245176,NA,1013.2,10,2017-01-12T06:00:00Z
ABQ,2017,1,12,0,42.08,15.98,34.38,360,12.658579999999999,14.567240692399997,NA,1014,10,2017-01-12T07:00:00Z
ABQ,2017,1,12,1,39.92,17.06,39.17,360,11.5078,13.242946083999998,NA,1015.1,10,2017-01-12T08:00:00Z
ABQ,2017,1,12,2,39.02,19.04,44.18,350,10.357019999999999,11.918651475599997,NA,1016.4,10,2017-01-12T09:00:00Z
ABQ,2017,1,12,3,35.96,19.04,49.83,340,8.05546,9.2700622588,NA,1016.7,10,2017-01-12T10:00:00Z
ABQ,2017,1,12,4,35.96,17.96,47.57,320,12.658579999999999,14.567240692399997,NA,1016.4,10,2017-01-12T11:00:00Z
ABQ,2017,1,12,5,33.98,17.96,51.47,70,3.4523399999999995,3.972883825199999,NA,1016.4,10,2017-01-12T12:00:00Z
ABQ,2017,1,12,6,35.06,15.98,45.26,10,10.357019999999999,11.918651475599997,NA,1016.8,10,2017-01-12T13:00:00Z
ABQ,2017,1,12,7,33.08,17.96,53.36,340,10.357019999999999,11.918651475599997,NA,1017.5,10,2017-01-12T14:00:00Z
ABQ,2017,1,12,8,30.92,17.06,55.99,10,10.357019999999999,11.918651475599997,NA,1018.2,10,2017-01-12T15:00:00Z
ABQ,2017,1,12,9,30.92,17.06,55.99,330,12.658579999999999,14.567240692399997,NA,1018.2,10,2017-01-12T16:00:00Z
ABQ,2017,1,12,10,30.02,17.06,58.08,350,10.357019999999999,11.918651475599997,NA,1018.7,10,2017-01-12T17:00:00Z
ABQ,2017,1,12,11,30.02,15.98,55.42,10,10.357019999999999,11.918651475599997,NA,1019.6,10,2017-01-12T18:00:00Z
ABQ,2017,1,12,12,28.04,15.98,60.1,10,8.05546,9.2700622588,NA,1020.9,10,2017-01-12T19:00:00Z
ABQ,2017,1,12,13,28.04,15.98,60.1,330,11.5078,13.242946083999998,NA,1021.7,10,2017-01-12T20:00:00Z
ABQ,2017,1,12,14,28.04,15.98,60.1,30,6.904679999999999,7.945767650399998,NA,1022.4,10,2017-01-12T21:00:00Z
ABQ,2017,1,12,15,30.92,17.06,55.99,50,4.60312,5.297178433599999,NA,1022.7,10,2017-01-12T22:00:00Z
ABQ,2017,1,12,16,33.98,17.06,49.51,360,8.05546,9.2700622588,NA,1023,10,2017-01-12T23:00:00Z
ABQ,2017,1,12,17,35.06,17.06,47.42,10,4.60312,5.297178433599999,NA,1022.9,10,2017-01-13T00:00:00Z
ABQ,2017,1,12,18,39.02,15.98,38.72,340,11.5078,13.242946083999998,NA,1021.6,10,2017-01-13T01:00:00Z
ABQ,2017,1,12,19,41,15.08,34.47,320,6.904679999999999,7.945767650399998,NA,1020.4,10,2017-01-13T02:00:00Z
ABQ,2017,1,12,20,42.98,14,30.47,310,10.357019999999999,11.918651475599997,NA,1019.8,10,2017-01-13T03:00:00Z
ABQ,2017,1,12,21,42.98,12.92,29.05,320,13.809359999999998,15.891535300799996,NA,1019.6,10,2017-01-13T04:00:00Z
ABQ,2017,1,12,22,42.08,12.02,28.9,340,16.11092,18.5401245176,NA,1020.2,10,2017-01-13T05:00:00Z
ABQ,2017,1,12,23,39.92,14,34.29,340,10.357019999999999,11.918651475599997,NA,1021,10,2017-01-13T06:00:00Z
ABQ,2017,1,13,0,37.04,12.92,36.6,350,12.658579999999999,14.567240692399997,NA,1021.8,10,2017-01-13T07:00:00Z
ABQ,2017,1,13,1,35.96,12.92,38.2,350,13.809359999999998,15.891535300799996,NA,1022,10,2017-01-13T08:00:00Z
ABQ,2017,1,13,2,33.98,12.92,41.33,360,9.20624,10.594356867199998,NA,1022.7,10,2017-01-13T09:00:00Z
ABQ,2017,1,13,3,33.08,12.92,42.84,10,12.658579999999999,14.567240692399997,NA,1022.3,10,2017-01-13T10:00:00Z
ABQ,2017,1,13,4,30.92,15.08,51.38,10,10.357019999999999,11.918651475599997,NA,1022.5,10,2017-01-13T11:00:00Z
ABQ,2017,1,13,5,30.92,15.08,51.38,350,12.658579999999999,14.567240692399997,NA,1022.5,10,2017-01-13T12:00:00Z
ABQ,2017,1,13,6,28.04,15.98,60.1,350,3.4523399999999995,3.972883825199999,NA,1022,10,2017-01-13T13:00:00Z
ABQ,2017,1,13,7,28.04,15.98,60.1,340,5.7539,6.621473041999999,NA,1021.4,10,2017-01-13T14:00:00Z
ABQ,2017,1,13,8,26.96,15.98,62.83,10,5.7539,6.621473041999999,NA,1021.5,10,2017-01-13T15:00:00Z
ABQ,2017,1,13,9,24.98,15.08,65.58,10,4.60312,5.297178433599999,NA,1022,10,2017-01-13T16:00:00Z
ABQ,2017,1,13,10,24.08,15.08,68.09,80,4.60312,5.297178433599999,NA,1021.9,10,2017-01-13T17:00:00Z
ABQ,2017,1,13,11,23,14,67.96,0,0,0,NA,1021.9,10,2017-01-13T18:00:00Z
ABQ,2017,1,13,12,23,15.08,71.24,270,5.7539,6.621473041999999,NA,1023.1,10,2017-01-13T19:00:00Z
ABQ,2017,1,13,13,23,15.08,71.24,340,4.60312,5.297178433599999,NA,1023.4,10,2017-01-13T20:00:00Z
ABQ,2017,1,13,14,23,12.92,64.81,10,9.20624,10.594356867199998,NA,1023.6,10,2017-01-13T21:00:00Z
ABQ,2017,1,13,15,24.08,14,64.95,10,8.05546,9.2700622588,NA,1023.9,10,2017-01-13T22:00:00Z
ABQ,2017,1,13,16,26.96,12.92,54.95,360,9.20624,10.594356867199998,NA,1024.4,10,2017-01-13T23:00:00Z
ABQ,2017,1,13,17,30.02,14,50.84,20,6.904679999999999,7.945767650399998,NA,1023.4,10,2017-01-14T00:00:00Z
ABQ,2017,1,13,18,35.06,12.92,39.58,50,6.904679999999999,7.945767650399998,NA,1022.1,10,2017-01-14T01:00:00Z
ABQ,2017,1,13,19,37.04,12.02,35.17,360,6.904679999999999,7.945767650399998,NA,1020.9,10,2017-01-14T02:00:00Z
ABQ,2017,1,13,20,39.02,8.96,28.4,10,9.20624,10.594356867199998,NA,1020.3,10,2017-01-14T03:00:00Z
ABQ,2017,1,13,21,39.92,6.98,25.07,20,9.20624,10.594356867199998,NA,1020.5,10,2017-01-14T04:00:00Z
ABQ,2017,1,13,22,39.92,8.06,26.33,360,11.5078,13.242946083999998,NA,1020.9,10,2017-01-14T05:00:00Z
ABQ,2017,1,13,23,39.02,10.04,29.8,360,10.357019999999999,11.918651475599997,NA,1021.8,10,2017-01-14T06:00:00Z
ABQ,2017,1,14,0,37.94,10.94,32.36,30,9.20624,10.594356867199998,NA,1022.8,10,2017-01-14T07:00:00Z
ABQ,2017,1,14,1,37.04,12.02,35.17,10,12.658579999999999,14.567240692399997,NA,1023.9,10,2017-01-14T08:00:00Z
ABQ,2017,1,14,2,35.06,14,41.51,20,9.20624,10.594356867199998,NA,1025,10,2017-01-14T09:00:00Z
ABQ,2017,1,14,3,33.98,14,43.33,360,4.60312,5.297178433599999,NA,1026,10,2017-01-14T10:00:00Z
ABQ,2017,1,14,4,33.08,14,44.92,0,0,0,NA,1026.2,10,2017-01-14T11:00:00Z
ABQ,2017,1,14,5,32,14,46.92,360,8.05546,9.2700622588,NA,1026.1,10,2017-01-14T12:00:00Z
ABQ,2017,1,14,6,30.02,14,50.84,10,11.5078,13.242946083999998,NA,1026,10,2017-01-14T13:00:00Z
ABQ,2017,1,14,7,30.02,14,50.84,350,8.05546,9.2700622588,NA,1026.2,10,2017-01-14T14:00:00Z
ABQ,2017,1,14,8,28.94,14,53.13,350,8.05546,9.2700622588,NA,1026.6,10,2017-01-14T15:00:00Z
ABQ,2017,1,14,9,26.96,12.92,54.95,10,6.904679999999999,7.945767650399998,NA,1026.9,10,2017-01-14T16:00:00Z
ABQ,2017,1,14,10,26.06,12.92,57.04,330,10.357019999999999,11.918651475599997,NA,1027.1,10,2017-01-14T17:00:00Z
ABQ,2017,1,14,11,24.98,12.02,57.33,360,9.20624,10.594356867199998,NA,1027.2,10,2017-01-14T18:00:00Z
ABQ,2017,1,14,12,24.08,12.02,59.52,360,10.357019999999999,11.918651475599997,NA,1027.9,10,2017-01-14T19:00:00Z
ABQ,2017,1,14,13,23,10.94,59.37,10,12.658579999999999,14.567240692399997,NA,1028.6,10,2017-01-14T20:00:00Z
ABQ,2017,1,14,14,24.08,10.94,56.74,350,13.809359999999998,15.891535300799996,NA,1029.2,10,2017-01-14T21:00:00Z
ABQ,2017,1,14,15,26.06,10.94,52.25,360,12.658579999999999,14.567240692399997,NA,1030.3,10,2017-01-14T22:00:00Z
ABQ,2017,1,14,16,30.92,10.94,42.82,10,11.5078,13.242946083999998,NA,1030.4,10,2017-01-14T23:00:00Z
ABQ,2017,1,14,17,35.96,10.94,34.99,350,6.904679999999999,7.945767650399998,NA,1029.7,10,2017-01-15T00:00:00Z
ABQ,2017,1,14,18,39.92,10.94,29.95,360,9.20624,10.594356867199998,NA,1028.1,10,2017-01-15T01:00:00Z
ABQ,2017,1,14,19,42.98,10.04,25.57,350,6.904679999999999,7.945767650399998,NA,1026.1,10,2017-01-15T02:00:00Z
ABQ,2017,1,14,20,44.06,8.06,22.45,300,6.904679999999999,7.945767650399998,NA,1025.3,10,2017-01-15T03:00:00Z
ABQ,2017,1,14,21,44.06,3.92,18.59,290,8.05546,9.2700622588,NA,1025.3,10,2017-01-15T04:00:00Z
ABQ,2017,1,14,22,44.96,1.94,16.39,330,5.7539,6.621473041999999,NA,1025.2,10,2017-01-15T05:00:00Z
ABQ,2017,1,14,23,44.06,6.08,20.52,360,6.904679999999999,7.945767650399998,NA,1025.7,10,2017-01-15T06:00:00Z
ABQ,2017,1,15,0,39.92,6.08,24.07,10,5.7539,6.621473041999999,NA,1026.6,10,2017-01-15T07:00:00Z
ABQ,2017,1,15,1,39.02,6.08,24.93,20,5.7539,6.621473041999999,NA,1027.1,10,2017-01-15T08:00:00Z
ABQ,2017,1,15,2,37.04,8.06,29.47,350,8.05546,9.2700622588,NA,1027.4,10,2017-01-15T09:00:00Z
ABQ,2017,1,15,3,35.06,14,41.51,320,8.05546,9.2700622588,NA,1027.6,10,2017-01-15T10:00:00Z
ABQ,2017,1,15,4,32,15.08,49.19,350,4.60312,5.297178433599999,NA,1027.3,10,2017-01-15T11:00:00Z
ABQ,2017,1,15,5,28.94,12.92,50.66,350,3.4523399999999995,3.972883825199999,NA,1026.8,10,2017-01-15T12:00:00Z
ABQ,2017,1,15,6,28.94,15.08,55.69,20,5.7539,6.621473041999999,NA,1026.1,10,2017-01-15T13:00:00Z
ABQ,2017,1,15,7,28.94,15.08,55.69,10,8.05546,9.2700622588,NA,1025.2,10,2017-01-15T14:00:00Z
ABQ,2017,1,15,8,26.96,15.08,60.41,20,10.357019999999999,11.918651475599997,NA,1024.5,10,2017-01-15T15:00:00Z
ABQ,2017,1,15,9,26.06,15.08,62.7,330,4.60312,5.297178433599999,NA,1024.4,10,2017-01-15T16:00:00Z
ABQ,2017,1,15,10,21.92,15.08,74.56,300,3.4523399999999995,3.972883825199999,NA,1023.9,10,2017-01-15T17:00:00Z
ABQ,2017,1,15,11,23,14,67.96,340,3.4523399999999995,3.972883825199999,NA,1022.9,10,2017-01-15T18:00:00Z
ABQ,2017,1,15,12,21.02,15.08,77.45,0,0,0,NA,1023.2,10,2017-01-15T19:00:00Z
ABQ,2017,1,15,13,17.06,12.02,80.22,0,0,0,NA,1023,10,2017-01-15T20:00:00Z
ABQ,2017,1,15,14,21.92,15.08,74.56,340,4.60312,5.297178433599999,NA,1022.4,10,2017-01-15T21:00:00Z
ABQ,2017,1,15,15,24.98,15.08,65.58,0,0,0,NA,1022,10,2017-01-15T22:00:00Z
ABQ,2017,1,15,16,30.02,14,50.84,0,0,0,NA,1021.2,10,2017-01-15T23:00:00Z
ABQ,2017,1,15,17,33.08,12.92,42.84,0,0,0,NA,1019.6,10,2017-01-16T00:00:00Z
ABQ,2017,1,15,18,35.96,12.92,38.2,200,8.05546,9.2700622588,NA,1017,10,2017-01-16T01:00:00Z
ABQ,2017,1,15,19,37.94,12.02,33.95,220,8.05546,9.2700622588,NA,1015,10,2017-01-16T02:00:00Z
ABQ,2017,1,15,20,39.02,12.02,32.55,200,6.904679999999999,7.945767650399998,NA,1013.8,10,2017-01-16T03:00:00Z
ABQ,2017,1,15,21,39.02,10.94,31.02,0,0,0,NA,1012.6,10,2017-01-16T04:00:00Z
ABQ,2017,1,15,22,39.92,10.94,29.95,0,0,0,NA,1012.5,10,2017-01-16T05:00:00Z
ABQ,2017,1,15,23,39.02,10.94,31.02,0,0,0,NA,1012.1,10,2017-01-16T06:00:00Z
ABQ,2017,1,16,0,37.04,10.94,33.53,110,3.4523399999999995,3.972883825199999,NA,1011.8,10,2017-01-16T07:00:00Z
ABQ,2017,1,16,1,35.06,10.94,36.26,0,0,0,NA,1012.5,10,2017-01-16T08:00:00Z
ABQ,2017,1,16,2,30.92,12.02,44.92,0,0,0,NA,1011.4,10,2017-01-16T09:00:00Z
ABQ,2017,1,16,3,33.98,12.02,39.72,350,5.7539,6.621473041999999,NA,1010.5,10,2017-01-16T10:00:00Z
ABQ,2017,1,16,4,33.08,12.02,41.17,350,8.05546,9.2700622588,NA,1010.3,10,2017-01-16T11:00:00Z
ABQ,2017,1,16,5,32,12.02,43,350,6.904679999999999,7.945767650399998,NA,1010.1,10,2017-01-16T12:00:00Z
ABQ,2017,1,16,6,28.94,12.92,50.66,0,0,0,NA,1010.2,10,2017-01-16T13:00:00Z
ABQ,2017,1,16,7,30.02,12.92,48.48,320,4.60312,5.297178433599999,NA,1010.2,10,2017-01-16T14:00:00Z
ABQ,2017,1,16,8,24.98,12.92,59.65,0,0,0,NA,1010.9,10,2017-01-16T15:00:00Z
ABQ,2017,1,16,9,30.02,12.92,48.48,360,9.20624,10.594356867199998,NA,1010.1,10,2017-01-16T16:00:00Z
ABQ,2017,1,16,10,28.94,14,53.13,360,10.357019999999999,11.918651475599997,NA,1010.6,10,2017-01-16T17:00:00Z
ABQ,2017,1,16,11,26.96,12.02,52.81,360,18.41248,21.188713734399997,NA,1011.8,10,2017-01-16T18:00:00Z
ABQ,2017,1,16,12,24.98,6.08,43.91,350,14.960139999999999,17.215829909199996,NA,1013,10,2017-01-16T19:00:00Z
ABQ,2017,1,16,13,24.08,1.94,37.68,20,17.261699999999998,19.864419125999994,NA,1013.9,10,2017-01-16T20:00:00Z
ABQ,2017,1,16,14,24.08,-0.94,32.93,10,18.41248,21.188713734399997,NA,1014.9,10,2017-01-16T21:00:00Z
ABQ,2017,1,16,15,24.08,-2.92,29.98,360,14.960139999999999,17.215829909199996,NA,1015.9,10,2017-01-16T22:00:00Z
ABQ,2017,1,16,16,24.98,-7.06,23.67,350,13.809359999999998,15.891535300799996,NA,1017.3,10,2017-01-16T23:00:00Z
ABQ,2017,1,16,17,26.96,-9.04,19.79,320,19.56326,22.5130083428,NA,1016.9,10,2017-01-17T00:00:00Z
ABQ,2017,1,16,18,28.04,-9.94,18.11,350,11.5078,13.242946083999998,NA,1016.2,10,2017-01-17T01:00:00Z
ABQ,2017,1,16,19,30.02,-9.94,16.7,340,11.5078,13.242946083999998,NA,1015.1,10,2017-01-17T02:00:00Z
ABQ,2017,1,16,20,30.02,-9.04,17.46,340,10.357019999999999,11.918651475599997,NA,1015.4,10,2017-01-17T03:00:00Z
ABQ,2017,1,16,21,30.02,-9.94,16.7,340,13.809359999999998,15.891535300799996,NA,1014.6,10,2017-01-17T04:00:00Z
ABQ,2017,1,16,22,28.94,-16.96,12.27,330,16.11092,18.5401245176,NA,1015.4,10,2017-01-17T05:00:00Z
ABQ,2017,1,16,23,26.06,-7.96,21.66,10,17.261699999999998,19.864419125999994,NA,1016.7,10,2017-01-17T06:00:00Z
ABQ,2017,1,17,0,24.08,-5.98,25.89,360,12.658579999999999,14.567240692399997,NA,1018.1,10,2017-01-17T07:00:00Z
ABQ,2017,1,17,1,21.92,-2.02,34.27,20,12.658579999999999,14.567240692399997,NA,1019.3,10,2017-01-17T08:00:00Z
ABQ,2017,1,17,2,21.02,-0.94,37.46,350,8.05546,9.2700622588,NA,1020.1,10,2017-01-17T09:00:00Z
ABQ,2017,1,17,3,19.94,1.04,43.04,350,11.5078,13.242946083999998,NA,1020.8,10,2017-01-17T10:00:00Z
ABQ,2017,1,17,4,19.04,1.04,44.73,350,11.5078,13.242946083999998,NA,1021.3,10,2017-01-17T11:00:00Z
ABQ,2017,1,17,5,17.96,1.04,46.85,360,8.05546,9.2700622588,NA,1021.3,10,2017-01-17T12:00:00Z
ABQ,2017,1,17,6,17.96,1.04,46.85,340,8.05546,9.2700622588,NA,1021,10,2017-01-17T13:00:00Z
ABQ,2017,1,17,7,17.06,1.04,48.7,330,6.904679999999999,7.945767650399998,NA,1020.5,10,2017-01-17T14:00:00Z
ABQ,2017,1,17,8,17.06,1.94,50.79,350,8.05546,9.2700622588,NA,1020.7,10,2017-01-17T15:00:00Z
ABQ,2017,1,17,9,15.08,1.04,53.07,10,5.7539,6.621473041999999,NA,1020.9,10,2017-01-17T16:00:00Z
ABQ,2017,1,17,10,14,1.04,55.64,10,8.05546,9.2700622588,NA,1021.3,10,2017-01-17T17:00:00Z
ABQ,2017,1,17,11,12.92,-0.04,55.47,10,9.20624,10.594356867199998,NA,1021.6,10,2017-01-17T18:00:00Z
ABQ,2017,1,17,12,12.92,-0.94,53.17,10,9.20624,10.594356867199998,NA,1021.8,10,2017-01-17T19:00:00Z
ABQ,2017,1,17,13,12.92,-0.94,53.17,10,6.904679999999999,7.945767650399998,NA,1022.6,10,2017-01-17T20:00:00Z
ABQ,2017,1,17,14,12.92,-0.94,53.17,360,10.357019999999999,11.918651475599997,NA,1023.6,10,2017-01-17T21:00:00Z
ABQ,2017,1,17,15,15.08,-0.94,48.37,10,10.357019999999999,11.918651475599997,NA,1023.8,10,2017-01-17T22:00:00Z
ABQ,2017,1,17,16,17.06,-0.94,44.38,320,5.7539,6.621473041999999,NA,1024.1,10,2017-01-17T23:00:00Z
ABQ,2017,1,17,17,21.02,-0.04,39.08,350,6.904679999999999,7.945767650399998,NA,1022.9,10,2017-01-18T00:00:00Z
ABQ,2017,1,17,18,24.98,-2.92,28.88,360,9.20624,10.594356867199998,NA,1020.7,10,2017-01-18T01:00:00Z
ABQ,2017,1,17,19,26.96,-9.94,18.93,NA,5.7539,6.621473041999999,NA,1019,10,2017-01-18T02:00:00Z
ABQ,2017,1,17,20,30.02,-9.94,16.7,350,10.357019999999999,11.918651475599997,NA,1017.4,10,2017-01-18T03:00:00Z
ABQ,2017,1,17,21,28.94,-7.06,20.1,NA,5.7539,6.621473041999999,NA,1017.2,10,2017-01-18T04:00:00Z
ABQ,2017,1,17,22,30.02,-7.06,19.23,240,4.60312,5.297178433599999,NA,1017.1,10,2017-01-18T05:00:00Z
ABQ,2017,1,17,23,28.94,-7.06,20.1,270,4.60312,5.297178433599999,NA,1017.2,10,2017-01-18T06:00:00Z
ABQ,2017,1,18,0,26.6,-5.8,23.52,10,13.809359999999998,15.891535300799996,NA,NA,10,2017-01-18T07:00:00Z
ABQ,2017,1,18,1,24.08,-9.04,22.31,360,9.20624,10.594356867199998,NA,1019.1,10,2017-01-18T08:00:00Z
ABQ,2017,1,18,2,23,-5.98,27.09,360,11.5078,13.242946083999998,NA,1020.2,10,2017-01-18T09:00:00Z
ABQ,2017,1,18,3,23,-5.98,27.09,340,9.20624,10.594356867199998,NA,1020.9,10,2017-01-18T10:00:00Z
ABQ,2017,1,18,4,21.92,-7.96,25.75,10,10.357019999999999,11.918651475599997,NA,1021.3,10,2017-01-18T11:00:00Z
ABQ,2017,1,18,5,21.92,-7.06,26.91,20,13.809359999999998,15.891535300799996,NA,1020.8,10,2017-01-18T12:00:00Z
ABQ,2017,1,18,6,21.02,-5.08,30.76,10,12.658579999999999,14.567240692399997,NA,1020.7,10,2017-01-18T13:00:00Z
ABQ,2017,1,18,7,19.04,-4,35.25,360,10.357019999999999,11.918651475599997,NA,1020.6,10,2017-01-18T14:00:00Z
ABQ,2017,1,18,8,19.04,-4,35.25,350,11.5078,13.242946083999998,NA,1020.4,10,2017-01-18T15:00:00Z
ABQ,2017,1,18,9,19.04,-2.92,37.11,350,11.5078,13.242946083999998,NA,1020.5,10,2017-01-18T16:00:00Z
ABQ,2017,1,18,10,17.06,-2.02,42.17,20,5.7539,6.621473041999999,NA,1020.7,10,2017-01-18T17:00:00Z
ABQ,2017,1,18,11,17.96,-2.02,40.57,20,8.05546,9.2700622588,NA,1020.8,10,2017-01-18T18:00:00Z
ABQ,2017,1,18,12,17.96,-2.02,40.57,360,4.60312,5.297178433599999,NA,1021.4,10,2017-01-18T19:00:00Z
ABQ,2017,1,18,13,17.96,-2.02,40.57,20,8.05546,9.2700622588,NA,1022.3,10,2017-01-18T20:00:00Z
ABQ,2017,1,18,14,19.04,-2.02,38.73,20,6.904679999999999,7.945767650399998,NA,1023.1,10,2017-01-18T21:00:00Z
ABQ,2017,1,18,15,19.94,-2.02,37.27,10,9.20624,10.594356867199998,NA,1023.6,10,2017-01-18T22:00:00Z
ABQ,2017,1,18,16,23,-2.02,32.74,10,13.809359999999998,15.891535300799996,NA,1023.9,10,2017-01-18T23:00:00Z
